超 chao1  糀 hua1  蟆 ma2/ma  瞬 shun4  靷 yin3  
抄 chao1  哗 hua1/hua2  马 ma3  舜 shun4  印 yin4  
钞 chao1  猾 hua2  玛 ma3  順 shun4  胤 yin4  
焯 chao1  骅 hua2  码 ma3  蕣 shun4  茚 yin4  
怊 chao1  铧 hua2  犸 ma3  說 shuo1  隂 yin4  
剿 chao1/jiao3  華 hua2  馬 ma3  硕 shuo4  酳 yin4  
潮 chao2  驊 hua2  碼 ma3  烁 shuo4  荫 yin4/yin1  
巢 chao2  螖 hua2  螞 ma3  朔 shuo4  英 ying1  
晁 chao2  华 hua2/hua4  吗 ma3/ma  槊 shuo4  鹰 ying1  
鄛 chao2  划 hua2/hua4  骂 ma4  铄 shuo4  婴 ying1  
朝 chao2/zhao1  豁 hua2/huo1/huo4  杩 ma4  蒴 shuo4  樱 ying1  
嘲 chao2/zhao1  话 hua4  祃 ma4  妁 shuo4  莺 ying1  
吵 chao3  化 hua4  罵 ma4  搠 shuo4  瑛 ying1  
炒 chao3  画 hua4  駡 ma4  矟 shuo4  鹦 ying1  
麨 chao3  桦 hua4  禡 ma4  碩 shuo4  膺 ying1  
耖 chao4  話 hua4  唛 ma4/mai4  斯 si1  缨 ying1  
砗 che1  繣 hua4  霾 mai2  司 si1  嘤 ying1  
車 che1  怀 huai2  貍 mai2  思 si1  罂 ying1  
车 che1/ju1  淮 huai2  埋 mai2/man2  私 si1  璎 ying1  
扯 che3  徊 huai2  买 mai3  丝 si1  撄 ying1  
彻 che4  槐 huai2  買 mai3  撕 si1  韺 ying1  
撤 che4  踝 huai2  荬 mai3  嘶 si1  鷹 ying1  
澈 che4  褱 huai2  蕒 mai3  厮 si1  锳 ying1  
掣 che4  坏 huai4  卖 mai4  咝 si1  軈 ying1  
坼 che4  欢 huan1  麦 mai4  蛳 si1  譻 ying1  
辙 che4/zhe2  獾 huan1  脉 mai4  锶 si1  罃 ying1  
琛 chen1  驩 huan1  迈 mai4  鸶 si1  应 ying1/ying4  
嗔 chen1  貛 huan1  劢 mai4  缌 si1  营 ying2  
抻 chen1  讙 huan1  脈 mai4  澌 si1  迎 ying2  
郴 chen1  环 huan2  麥 mai4  鷉 si1  赢 ying2  
綝 chen1  桓 huan2  賣 mai4  絲 si1  盈 ying2  
陈 chen2  寰 huan2  邁 mai4  鼶 si1  莹 ying2  
沉 chen2  洹 huan2  颟 man1  飔 si1  蝇 ying2  
臣 chen2  萑 huan2  蛮 man2  禠 si1  荧 ying2  
晨 chen2  鬟 huan2  瞒 man2  鷥 si1  萤 ying2  
尘 chen2  鹮 huan2  馒 man2  緦 si1  瀛 ying2  
辰 chen2  锾 huan2  鳗 man2  禗 si1  萦 ying2  
忱 chen2  缳 huan2  鞔 man2  死 si3  嬴 ying2  
谌 chen2  轘 huan2  鬘 man2  四 si4  滢 ying2  
宸 chen2  阛 huan2  蠻 man2  似 si4  楹 ying2  
陳 chen2  镮 huan2  饅 man2  寺 si4  潆 ying2  
蔯 chen2  繯 huan2  鰻 man2  饲 si4  茔 ying2  
麎 chen2  萈 huan2  瞞 man2  肆 si4  蓥 ying2  
茞 chen2  綄 huan2  蔓 man2/man4  嗣 si4  蝿 ying2  
沈 chen2/shen3  瞏 huan2  谩 man2/man4  祀 si4  贏 ying2  
碜 chen3  圜 huan2/yuan2  满 man3  巳 si4  縈 ying2  
贂 chen3  缓 huan3  螨 man3  俟 si4  藀 ying2  
踸 chen3  緩 huan3  慢 man4  泗 si4  蠅 ying2  
磣 chen3  睆 huan3  曼 man4  笥 si4  螢 ying2  
趁 chen4  换 huan4  漫 man4  姒 si4  影 ying3  
衬 chen4  患 huan4  幔 man4  驷 si4  颖 ying3  
谶 chen4  幻 huan4  缦 man4  汜 si4  颍 ying3  
榇 chen4  唤 huan4  熳 man4  耜 si4  郢 ying3  
龀 chen4  焕 huan4  墁 man4  兕 si4  瘿 ying3  
称 chen4/cheng1/cheng4  宦 huan4  镘 man4  覗 si4  硬 ying4  
撑 cheng1  痪 huan4  蔄 man4  飼 si4  映 ying4  
瞠 cheng1  豢 huan4  忙 mang2  蕼 si4  媵 ying4  
稱 cheng1  奂 huan4  茫 mang2  竢 si4  哟 yo/yo1  
蛏 cheng1  涣 huan4  盲 mang2  禩 si4  唷 yo1  
柽 cheng1  浣 huan4  芒 mang2  螦 so  拥 yong1  
赪 cheng1  逭 huan4  邙 mang2  松 song1  庸 yong1  
頳 cheng1  漶 huan4  硭 mang2  嵩 song1  雍 yong1  
鏿 cheng1  鲩 huan4  铓 mang2  淞 song1  臃 yong1  
铛 cheng1/dang1  擐 huan4  龒 mang2  凇 song1  邕 yong1  
程 cheng2  藧 huan4  駹 mang2  崧 song1  慵 yong1  
城 cheng2  鯶 huan4  笀 mang2  菘 song1  痈 yong1  
承 cheng2  瞣 huan4  氓 mang2/meng2  耸 song3  饔 yong1  
诚 cheng2  荒 huang1  莽 mang3  悚 song3  壅 yong1  
乘 cheng2  慌 huang1  蟒 mang3  怂 song3  镛 yong1  
呈 cheng2  肓 huang1  莾 mang3  竦 song3  墉 yong1  
惩 cheng2  黄 huang2  蠎 mang3  駷 song3  鳙 yong1  
丞 cheng2  皇 huang2  漭 mang3  送 song4  鄘 yong1  
橙 cheng2  煌 huang2  茻 mang3  宋 song4  佣 yong1/yong4  
裎 cheng2  惶 huang2  猫 mao1  讼 song4  喁 yong2  
枨 cheng2  凰 huang2  貓 mao1  颂 song4  鰫 yong2  
铖 cheng2  蝗 huang2  毛 mao2  诵 song4  永 yong3  
塍 cheng2  簧 huang2  矛 mao2  鬆 song4  勇 yong3  
酲 cheng2  磺 huang2  茅 mao2  頌 song4  涌 yong3  
埕 cheng2  徨 huang2  髦 mao2  訟 song4  泳 yong3  
郕 cheng2  璜 huang2  锚 mao2  搜 sou1  咏 yong3  
脭 cheng2  隍 huang2  牦 mao2  嗖 sou1  踊 yong3  
誠 cheng2  潢 huang2  蟊 mao2  飕 sou1  恿 yong3  
絾 cheng2  湟 huang2  茆 mao2  馊 sou1  蛹 yong3  
碀 cheng2  黃 huang2  髳 mao2  锼 sou1  甬 yong3  
成 cheng2/cheng4  遑 huang2  鶜 mao2  溲 sou1  俑 yong3  
澄 cheng2/deng4  篁 huang2  錨 mao2  螋 sou1  鯒 yong3  
盛 cheng2/sheng4  鳇 huang2  旄 mao2/mao4  蒐 sou1  禜 yong3  
逞 cheng3  蟥 huang2  蝥 mao2/mou2  颼 sou1  詠 yong3  
骋 cheng3  锽 huang2  卯 mao3  鎪 sou1  踴 yong3  
騁 cheng3  鰉 huang2  峁 mao3  蓃 sou1  鲬 yong3  
秤 cheng3/cheng4  鐄 huang2  铆 mao3  叟 sou3  筩 yong3  
痴 chi1  艎 huang2  昴 mao3  擞 sou3  用 yong4  
嗤 chi1  癀 huang2  泖 mao3  薮 sou3  优 you1  
哧 chi1  葟 huang2  贸 mao4  嗾 sou3  忧 you1  
蚩 chi1  谎 huang3  冒 mao4  瞍 sou3  幽 you1  
笞 chi1  恍 huang3  貌 mao4  嗽 sou4  悠 you1  
魑 chi1  幌 huang3  帽 mao4  苏 su1  攸 you1  
媸 chi1  詤 huang3  茂 mao4  稣 su1  呦 you1  
螭 chi1  晃 huang3/huang4  袤 mao4  酥 su1  逌 you1  
鸱 chi1  挥 hui1  懋 mao4  窣 su1  麀 you1  
眵 chi1  灰 hui1  耄 mao4  蘇 su1  耰 you1  
鴟 chi1  恢 hui1  瑁 mao4  鯂 su1  由 you2  
鵄 chi1  辉 hui1  瞀 mao4  蘓 su1  游 you2  
吃 chi1/ji2  徽 hui1  鄚 mao4  俗 su2  油 you2  
郗 chi1/xi1  晖 hui1  貿 mao4  诉 su4  尤 you2  
持 chi2  诙 hui1  鄮 mao4  速 su4  犹 you2  
迟 chi2  麾 hui1  芼 mao4  素 su4  邮 you2  
池 chi2  咴 hui1  梅 mei2  肃 su4  铀 you2  
驰 chi2  隳 hui1  眉 mei2  塑 su4  疣 you2  
弛 chi2  詼 hui1  媒 mei2  溯 su4  鱿 you2  
篪 chi2  翬 hui1  煤 mei2  粟 su4  猷 you2  
墀 chi2  翚 hui1  枚 mei2  愫 su4  莜 you2  
踟 chi2  輝 hui1  玫 mei2  簌 su4  莸 you2  
茌 chi2  豗 hui1  霉 mei2  谡 su4  蝣 you2  
遲 chi2  虺 hui1/hui3  酶 mei2  夙 su4  蚰 you2  
馳 chi2  回 hui2  湄 mei2  嗉 su4  輶 you2  
竾 chi2  蛔 hui2  嵋 mei2  僳 su4  鲉 you2  
筂 chi2  洄 hui2  楣 mei2  涑 su4  莤 you2  
坻 chi2/di3  茴 hui2  莓 mei2  觫 su4  遊 you2  
匙 chi2/shi  迴 hui2  镅 mei2  蔌 su4  鈾 you2  
尺 chi3  鮰 hui2  鹛 mei2  骕 su4  蚘 you2  
齿 chi3  毁 hui3  郿 mei2  餗 su4  郵 you2  
耻 chi3  悔 hui3  黴 mei2  訴 su4  鮋 you2  
侈 chi3  汇 hui4  猸 mei2  肅 su4  蓧 you2  
褫 chi3  慧 hui4  矀 mei2  遡 su4  有 you3  
豉 chi3  惠 hui4  蘪 mei2  驌 su4  友 you3  
齒 chi3  绘 hui4  鋂 mei2  藗 su4  黝 you3  
赤 chi4  贿 hui4  禖 mei2  鷫 su4  酉 you3  
斥 chi4  讳 hui4  鎇 mei2  粛 su4  莠 you3  
翅 chi4  晦 hui4  没 mei2/mo4  膆 su4  牖 you3  
叱 chi4  秽 hui4  美 mei3  宿 su4/xiu3/xiu4  卣 you3  
炽 chi4  卉 hui4  每 mei3  酸 suan1  脩 you3  
敕 chi4  诲 hui4  镁 mei3  狻 suan1  铕 you3  
饬 chi4  彗 hui4  浼 mei3  算 suan4  羑 you3  
啻 chi4  恚 hui4  羙 mei3  蒜 suan4  蜏 you3  
瘛 chi4  喙 hui4  妹 mei4  笇 suan4  脜 you3  
傺 chi4  荟 hui4  媚 mei4  筭 suan4  苃 you3  
趩 chi4  蕙 hui4  昧 mei4  祘 suan4  羗 you3  
飭 chi4  烩 hui4  魅 mei4  虽 sui1  又 you4  
鶒 chi4  蟪 hui4  寐 mei4  睢 sui1  右 you4  
鷘 chi4  缋 hui4  袂 mei4  濉 sui1  幼 you4  
踅 chi4/xue2  翙 hui4  眊 mei4  荽 sui1  诱 you4  
充 chong1  阓 hui4  跊 mei4  雖 sui1  佑 you4  
忡 chong1  顪 hui4  篃 mei4  眭 sui1  釉 you4  
憧 chong1  篲 hui4  鬽 mei4  鞖 sui1  祐 you4  
舂 chong1  譓 hui4  祙 mei4  簑 sui1  柚 you4  
艟 chong1  詯 hui4  们 men  尿 sui1/niao4  囿 you4  
衝 chong1  賄 hui4  闷 men1/men4  随 sui2  宥 you4  
翀 chong1  諱 hui4  门 men2  绥 sui2  蚴 you4  
茺 chong1  銊 hui4  扪 men2  隋 sui2  鼬 you4  
蹖 chong1  穢 hui4  钔 men2  隨 sui2  侑 you4  
冲 chong1/chong4  鐬 hui4  門 men2  綏 sui2  誘 you4  
虫 chong2  鏸 hui4  穈 men2  髓 sui3  褏 you4  
崇 chong2  会 hui4/kuai4  虋 men2  岁 sui4  褎 you4  
蟲 chong2  婚 hun1  懑 men4  碎 sui4  迂 yu1  
重 chong2/zhong4  昏 hun1  焖 men4  隧 sui4  淤 yu1  
宠 chong3  荤 hun1  蒙 meng1/meng2/meng3  穗 sui4  瘀 yu1  
铳 chong4  阍 hun1  盟 meng2  祟 sui4  纡 yu1  
抽 chou1  葷 hun1  朦 meng2  邃 sui4  穻 yu1  
紬 chou1  睧 hun1  萌 meng2  燧 sui4  盓 yu1  
瘳 chou1  閽 hun1  檬 meng2  谇 sui4  於 yu1/yu2  
跾 chou1  魂 hun2  虻 meng2  繸 sui4  于 yu2  
筹 chou2  浑 hun2  艨 meng2  譢 sui4  余 yu2  
酬 chou2  馄 hun2  瞢 meng2  繐 sui4  鱼 yu2  
愁 chou2  繉 hun2  礞 meng2  禭 sui4  渔 yu2  
绸 chou2  轋 hun2  甍 meng2  鐩 sui4  愚 yu2  
畴 chou2  珲 hun2/hui1  鄳 meng2  穟 sui4  愉 yu2  
踌 chou2  混 hun2/hun4  矒 meng2  遂 sui4/sui2  舆 yu2  
稠 chou2  诨 hun4  猛 meng3  孙 sun1  娱 yu2  
惆 chou2  溷 hun4  懵 meng3  荪 sun1  逾 yu2  
俦 chou2  锪 huo1  锰 meng3  飧 sun1  瑜 yu2  
雠 chou2  攉 huo1  蠓 meng3  狲 sun1  虞 yu2  
雔 chou2  劐 huo1  蜢 meng3  蕵 sun1  禺 yu2  
籌 chou2  活 huo2  勐 meng3  损 sun3  俞 yu2  
絒 chou2  火 huo3  矇 meng3  笋 sun3  榆 yu2  
帱 chou2/dao4  伙 huo3  艋 meng3  隼 sun3  隅 yu2  
仇 chou2/qiu2  夥 huo3  梦 meng4  榫 sun3  渝 yu2  
丑 chou3  钬 huo3  孟 meng4  筍 sun3  欤 yu2  
瞅 chou3  或 huo4  咪 mi1  缩 suo1  谀 yu2  
醜 chou3  获 huo4  瞇 mi1  梭 suo1  盂 yu2  
臭 chou4/xiu4  货 huo4  眯 mi1/mi3  嗦 suo1  馀 yu2  
出 chu1  霍 huo4  迷 mi2  唆 suo1  觎 yu2  
初 chu1  惑 huo4  弥 mi2  娑 suo1  腴 yu2  
樗 chu1  祸 huo4  谜 mi2  蓑 suo1  臾 yu2  
貙 chu1  蠖 huo4  糜 mi2  挲 suo1  揄 yu2  
齣 chu1  藿 huo4  猕 mi2  嗍 suo1  竽 yu2  
除 chu2  嚯 huo4  麋 mi2  羧 suo1  萸 yu2  
厨 chu2  镬 huo4  醚 mi2  睃 suo1  嵛 yu2  
橱 chu2  禍 huo4  縻 mi2  縮 suo1  窬 yu2  
躇 chu2  貨 huo4  蘼 mi2  桫 suo1  顒 yu2  
雏 chu2  臛 huo4  祢 mi2  鮻 suo1  蝓 yu2  
锄 chu2  靃 huo4  醿 mi2  髿 suo1  餘 yu2  
刍 chu2  鑊 huo4  蒾 mi2  所 suo3  颙 yu2  
蜍 chu2  机 ji1  麊 mi2  索 suo3  雩 yu2  
蹰 chu2  基 ji1  醾 mi2  锁 suo3  狳 yu2  
滁 chu2  击 ji1  詸 mi2  琐 suo3  舁 yu2  
鉏 chu2  激 ji1  罙 mi2  唢 suo3  妤 yu2  
鋤 chu2  积 ji1  鸍 mi2  鎖 suo3  魚 yu2  
蒭 chu2  鸡 ji1  禰 mi2  鏁 suo3  隃 yu2  
豠 chu2  肌 ji1  籋 mi2  逤 suo4  邘 yu2  
耡 chu2  玑 ji1  靡 mi2/mi3  他 ta1  諛 yu2  
芻 chu2  饥 ji1  米 mi3  她 ta1  輿 yu2  
篨 chu2  圾 ji1  弭 mi3  它 ta1  貗 yu2  
楚 chu3  姬 ji1  敉 mi3  塌 ta1  魣 yu2  
础 chu3  讥 ji1  芈 mi3  趿 ta1  鱮 yu2  
储 chu3  畸 ji1  脒 mi3  铊 ta1  荢 yu2  
褚 chu3  叽 ji1  粎 mi3  祂 ta1  釪 yu2  
杵 chu3  矶 ji1  葞 mi3  溻 ta1  羭 yu2  
禇 chu3  羁 ji1  密 mi4  蹹 ta2  畲 yu2/she1  
楮 chu3  唧 ji1  秘 mi4  塔 ta3  予 yu2/yu3  
礎 chu3  跻 ji1  蜜 mi4  鳎 ta3  与 yu2/yu3/yu4  
齼 chu3  嵇 ji1  觅 mi4  獭 ta3  雨 yu3  
处 chu3/chu4  箕 ji1  谧 mi4  鰨 ta3  宇 yu3  
触 chu4  畿 ji1  宓 mi4  踏 ta4  羽 yu3  
矗 chu4  乩 ji1  汨 mi4  榻 ta4  屿 yu3  
搐 chu4  犄 ji1  嘧 mi4  蹋 ta4  禹 yu3  
黜 chu4  屐 ji1  幂 mi4  沓 ta4  與 yu3  
怵 chu4  咭 ji1  蓂 mi4  挞 ta4  龉 yu3  
绌 chu4  赍 ji1  覓 mi4  闼 ta4  俣 yu3  
處 chu4  齑 ji1  鼏 mi4  阘 ta4  庾 yu3  
憷 chu4  笄 ji1  覛 mi4  遝 ta4  圄 yu3  
觸 chu4  積 ji1  棉 mian2  闒 ta4  窳 yu3  
臅 chu4  墼 ji1  眠 mian2  禢 ta4  伛 yu3  
踀 chu4  谿 ji1  绵 mian2  誻 ta4  語 yu3  
竌 chu4  雞 ji1  綿 mian2  嗒 ta4/da1  圉 yu3  
畜 chu4/xu4  飢 ji1  矊 mian2  漯 ta4/luo4  瘐 yu3  
搋 chuai1  剞 ji1  緜 mian2  遢 ta4/ta1  貐 yu3  
揣 chuai1/chuai3  踦 ji1  免 mian3  拓 ta4/tuo4  頨 yu3  
膗 chuai2  韲 ji1  勉 mian3  胎 tai1  蝺 yu3  
踹 chuai4  齏 ji1  缅 mian3  苔 tai1/tai2  藇 yu3  
膪 chuai4  績 ji1  冕 mian3  台 tai2  祤 yu3  
嘬 chuai4/zuo1  羇 ji1  腼 mian3  抬 tai2  蘌 yu3  
穿 chuan1  鄿 ji1  湎 mian3  跆 tai2  语 yu3/yu4  
川 chuan1  虀 ji1  沔 mian3  薹 tai2  育 yu4  
氚 chuan1  觭 ji1  靦 mian3  邰 tai2  预 yu4  
巛 chuan1  羈 ji1  眄 mian3  炱 tai2  域 yu4  
船 chuan2  鐖 ji1  娩 mian3/wan3  鲐 tai2  遇 yu4  
椽 chuan2  鞿 ji1  面 mian4  臺 tai2  玉 yu4  
遄 chuan2  稘 ji1  靣 mian4  菭 tai2  欲 yu4  
舡 chuan2  緝 ji1  麵 mian4  颱 tai2  愈 yu4  
传 chuan2/zhuan4  覊 ji1  喵 miao1  骀 tai2/dai4  御 yu4  
喘 chuan3  磯 ji1  描 miao2  呔 tai3  狱 yu4  
舛 chuan3  禨 ji1  苗 miao2  太 tai4  誉 yu4  
荈 chuan3  賷 ji1  瞄 miao2  态 tai4  郁 yu4  
串 chuan4  几 ji1/ji3  鹋 miao2  泰 tai4  豫 yu4  
钏 chuan4  迹 ji1/ji4  鶓 miao2  汰 tai4  裕 yu4  
窗 chuang1  绩 ji1/ji4  秒 miao3  钛 tai4  寓 yu4  
疮 chuang1  奇 ji1/qi2  渺 miao3  肽 tai4  喻 yu4  
创 chuang1/chuang4  稽 ji1/qi3  藐 miao3  酞 tai4  浴 yu4  
床 chuang2  及 ji2  缈 miao3  鈦 tai4  谕 yu4  
幢 chuang2/zhuang4  即 ji2  淼 miao3  粏 tai4  毓 yu4  
闯 chuang3  极 ji2  邈 miao3  舦 tai4  驭 yu4  
怆 chuang4  集 ji2  眇 miao3  贪 tan1  聿 yu4  
吹 chui1  级 ji2  杪 miao3  滩 tan1  煜 yu4  
炊 chui1  急 ji2  緲 miao3  摊 tan1  芋 yu4  
垂 chui2  吉 ji2  妙 miao4  瘫 tan1  峪 yu4  
锤 chui2  疾 ji2  庙 miao4  坍 tan1  钰 yu4  
捶 chui2  辑 ji2  繆 miao4  貪 tan1  昱 yu4  
槌 chui2  籍 ji2  缪 miao4/mou2  谈 tan2  阈 yu4  
陲 chui2  嫉 ji2  咩 mie1  坛 tan2  妪 yu4  
棰 chui2  棘 ji2  乜 mie1/nie4  谭 tan2  鹬 yu4  
箠 chui2  汲 ji2  灭 mie4  潭 tan2  饫 yu4  
顀 chui2  笈 ji2  蔑 mie4  痰 tan2  鬻 yu4  
菙 chui2  瘠 ji2  篾 mie4  檀 tan2  鹆 yu4  
椎 chui2/zhui1  岌 ji2  蠛 mie4  昙 tan2  蜮 yu4  
春 chun1  楫 ji2  民 min2  覃 tan2  肀 yu4  
蝽 chun1  蒺 ji2  岷 min2  郯 tan2  預 yu4  
輴 chun1  嵴 ji2  缗 min2  锬 tan2  穀 yu4  
椿 chun1/chun2  佶 ji2  珉 min2  镡 tan2  燠 yu4  
纯 chun2  殛 ji2  苠 min2  談 tan2  遹 yu4  
唇 chun2  戢 ji2  鈱 min2  醰 tan2  鬱 yu4  
醇 chun2  級 ji2  盿 min2  罈 tan2  蓣 yu4  
淳 chun2  鹡 ji2  賯 min2  藫 tan2  鴥 yu4  
鹑 chun2  蕺 ji2  玟 min2/wen2  蕁 tan2  矞 yu4  
莼 chun2  蹐 ji2  敏 min3  坦 tan3  禦 yu4  
純 chun2  鶺 ji2  悯 min3  毯 tan3  鋊 yu4  
陙 chun2  脨 ji2  闽 min3  袒 tan3  鴪 yu4  
鯙 chun2  踖 ji2  闵 min3  忐 tan3  轝 yu4  
脣 chun2  谻 ji2  抿 min3  钽 tan3  礜 yu4  
醕 chun2  蝍 ji2  皿 min3  襢 tan3  譽 yu4  
蠢 chun3  鍓 ji2  泯 min3  探 tan4  軉 yu4  
賰 chun3  箿 ji2  愍 min3  叹 tan4  鴧 yu4  
戳 chuo1  鞊 ji2  緡 min3  炭 tan4  籲 yu4  
踔 chuo1  趌 ji2  鳘 min3  碳 tan4  翑 yu4  
啜 chuo4  芨 ji2/ji1  簢 min3  汤 tang1  鈺 yu4  
辍 chuo4  藉 ji2/jie4  緍 min3  蹚 tang1  閾 yu4  
龊 chuo4  亟 ji2/qi4  閔 min3  羰 tang1  籞 yu4  
辵 chuo4  己 ji3  鰵 min3  鼞 tang1  隩 yu4  
磭 chuo4  挤 ji3  黾 min3/mian3  耥 tang1  鐍 yu4  
绰 chuo4/chao1  脊 ji3  明 ming2  闛 tang1  驈 yu4  
疵 ci1  戟 ji3  名 ming2  鞺 tang1  衘 yu4  
呲 ci1  麂 ji3  鸣 ming2  镗 tang1/tang2  袬 yu4  
跐 ci1  虮 ji3  铭 ming2  唐 tang2  錥 yu4  
词 ci2  鱾 ji3  冥 ming2  堂 tang2  礇 yu4  
辞 ci2  掎 ji3  茗 ming2  糖 tang2  蕷 yu4  
慈 ci2  计 ji4  瞑 ming2  塘 tang2  鳿 yu4  
磁 ci2  记 ji4  溟 ming2  棠 tang2  熨 yu4/yun4  
茨 ci2  济 ji4  螟 ming2  膛 tang2  渊 yuan1  
瓷 ci2  技 ji4  暝 ming2  搪 tang2  冤 yuan1  
雌 ci2  际 ji4  鳴 ming2  螳 tang2  鸳 yuan1  
祠 ci2  纪 ji4  眳 ming2  瑭 tang2  鸢 yuan1  
鹚 ci2  继 ji4  銘 ming2  醣 tang2  眢 yuan1  
糍 ci2  既 ji4  眀 ming2  樘 tang2  箢 yuan1  
詞 ci2  季 ji4  鄍 ming2  溏 tang2  鹓 yuan1  
餈 ci2  剂 ji4  酩 ming3  螗 tang2  蝝 yuan1  
鈶 ci2  寄 ji4  命 ming4  磄 tang2  蜎 yuan1  
辭 ci2  寂 ji4  詺 ming4  躺 tang3  葾 yuan1  
鴜 ci2  忌 ji4  谬 miu4  倘 tang3  鋺 yuan1  
飺 ci2  冀 ji4  謬 miu4  淌 tang3  鳶 yuan1  
茈 ci2/zi3  妓 ji4  摸 mo1/mo2  傥 tang3  鼘 yuan1  
此 ci3  伎 ji4  模 mo2  帑 tang3  原 yuan2  
次 ci4  悸 ji4  摩 mo2  矘 tang3  员 yuan2  
刺 ci4  暨 ji4  魔 mo2  鎲 tang3  元 yuan2  
赐 ci4  骥 ji4  膜 mo2  趟 tang4  源 yuan2  
莿 ci4  稷 ji4  摹 mo2  烫 tang4  园 yuan2  
賜 ci4  髻 ji4  谟 mo2  涛 tao1  圆 yuan2  
伺 ci4/si4  鲫 ji4  蘑 mo2  掏 tao1  援 yuan2  
匆 cong1  蓟 ji4  馍 mo2  滔 tao1  缘 yuan2  
聪 cong1  觊 ji4  嫫 mo2  韬 tao1  袁 yuan2  
葱 cong1  霁 ji4  糢 mo2  饕 tao1  猿 yuan2  
囱 cong1  芰 ji4  謨 mo2  绦 tao1  垣 yuan2  
枞 cong1  鲚 ji4  饝 mo2  絛 tao1  辕 yuan2  
苁 cong1  計 ji4  謩 mo2  飸 tao1  沅 yuan2  
骢 cong1  跽 ji4  麽 mo2/me  謟 tao1  爰 yuan2  
璁 cong1  繼 ji4  磨 mo2/mo4  縚 tao1  鼋 yuan2  
茐 cong1  記 ji4  麿 mo3  縧 tao1  芫 yuan2  
聦 cong1  洎 ji4  抹 mo3/mo4  逃 tao2  螈 yuan2  
鏦 cong1  際 ji4  莫 mo4  陶 tao2  塬 yuan2  
聰 cong1  紀 ji4  默 mo4  桃 tao2  橼 yuan2  
蔥 cong1  罽 ji4  末 mo4  萄 tao2  緣 yuan2  
驄 cong1  蹟 ji4  墨 mo4  淘 tao2  鈨 yuan2  
聡 cong1  繫 ji4  漠 mo4  啕 tao2  贠 yuan2  
从 cong1/cong2/zong4  穊 ji4  陌 mo4  洮 tao2  鶢 yuan2  
丛 cong2  跡 ji4  沫 mo4  鼗 tao2  黿 yuan2  
淙 cong2  哜 ji4  寞 mo4  迯 tao2  縁 yuan2  
琮 cong2  鯚 ji4  蓦 mo4  绹 tao2  褑 yuan2  
賨 cong2  臮 ji4  茉 mo4  鋾 tao2  薗 yuan2  
誴 cong2  蟿 ji4  殁 mo4  蜪 tao2  笎 yuan2  
謥 cong4  茍 ji4  秣 mo4  醄 tao2  媛 yuan2/yuan4  
凑 cou4  訐 ji4  镆 mo4  祹 tao2  远 yuan3  
辏 cou4  穄 ji4  貘 mo4  駣 tao2  遠 yuan3  
腠 cou4  繋 ji4  貊 mo4  騊 tao2  院 yuan4  
輳 cou4  鵋 ji4  耱 mo4  讨 tao3  愿 yuan4  
楱 cou4  驥 ji4  驀 mo4  討 tao3  怨 yuan4  
粗 cu1  鯽 ji4  瘼 mo4  套 tao4  苑 yuan4  
麄 cu1  鰿 ji4  瞐 mo4  特 te2/te4  掾 yuan4  
麤 cu1  鱀 ji4  眜 mo4  忑 te4  瑗 yuan4  
徂 cu2  偈 ji4/jie2  藦 mo4  慝 te4  垸 yuan4  
殂 cu2  荠 ji4/qi2  艒 mo4  螣 te4  願 yuan4  
促 cu4  祭 ji4/zhai4  粖 mo4  铽 te4  肙 yuan4  
簇 cu4  家 jia1  哞 mou1  脦 te4  禐 yuan4  
醋 cu4  加 jia1  谋 mou2  貣 te4  曰 yue1  
猝 cu4  佳 jia1  牟 mou2  忒 te4/tui1  約 yue1  
蹙 cu4  嘉 jia1  眸 mou2  鰧 teng  哕 yue3  
蹴 cu4  迦 jia1  鍪 mou2  膯 teng1  月 yue4  
顣 cu4  枷 jia1  蛑 mou2  腾 teng2  越 yue4  
蔟 cu4  袈 jia1  侔 mou2  疼 teng2  阅 yue4  
卒 cu4/zu2  痂 jia1  鴾 mou2  藤 teng2  跃 yue4  
蹿 cuan1  浃 jia1  麰 mou2  滕 teng2  岳 yue4  
撺 cuan1  珈 jia1  鞪 mou2  誊 teng2  悦 yue4  
汆 cuan1  跏 jia1  謀 mou2  邆 teng2  粤 yue4  
镩 cuan1  笳 jia1  某 mou3  籐 teng2  樾 yue4  
氽 cuan1/tun3  葭 jia1  母 mu3  縢 teng2  刖 yue4  
攒 cuan2/zan3  镓 jia1  姆 mu3  騰 teng2  钺 yue4  
窜 cuan4  筴 jia1  亩 mu3  謄 teng2  閱 yue4  
篡 cuan4  麚 jia1  牡 mu3  梯 ti1  龠 yue4  
爨 cuan4  豭 jia1  拇 mu3  踢 ti1  瀹 yue4  
竄 cuan4  貑 jia1  坶 mu3  剔 ti1  躍 yue4  
催 cui1  腵 jia1  砪 mu3  锑 ti1  籆 yue4  
摧 cui1  夹 jia1/jia2  目 mu4  軆 ti1  趯 yue4  
崔 cui1  挟 jia1/xie2  木 mu4  题 ti2  軏 yue4  
榱 cui1  颊 jia2  幕 mu4  蹄 ti2  粵 yue4  
磪 cui1  荚 jia2  牧 mu4  啼 ti2  礿 yue4  
衰 cui1/shuai1  戛 jia2  穆 mu4  題 ti2  躒 yue4  
璀 cui3  郏 jia2  墓 mu4  缇 ti2  氲 yun1  
繀 cui3  袷 jia2  慕 mu4  绨 ti2  赟 yun1  
